Current_Word,Next_Word,Levenshtein_Distance
land,entropia,8
entropia,universe,7
universe,mmorpgs,7
mmorpgs,become,7
become,enormously,8
enormously,popular,8
popular,last,6
last,10,4
10,years,5
years,hundreds,6
hundreds,thousands,6
thousands,gamers,8
gamers,living,6
living,alternate,7
alternate,lives,8
lives,fantasy,6
fantasy,worlds,6
worlds,almost,6
almost,200000,6
200000,people,6
people,registered,8
registered,players,8
players,project,5
project,entropia,7
microsoft,sets,8
sets,sights,3
sights,spyware,6
spyware,windows,7
windows,users,6
users,could,5
could,soon,4
soon,paying,5
paying,microsoft,9
microsoft,keep,9
keep,pcs,4
pcs,free,4
free,spyware,6
spyware,following,8
following,takeover,8
takeover,anti-spyware,10
anti-spyware,firm,10
firm,giant,4
giant,microsoft,7
microsoft,said,8
said,would,4
would,soon,4
soon,release,7
release,toolkit,7
toolkit,strips,7
strips,machines,6
machines,irritating,9
irritating,programs,8
programs,although,8
although,initially,8
initially,free,9
free,microsoft,8
microsoft,ruled,8
ruled,charging,7
charging,people,8
people,want,6
want,keep,4
keep,toolkit,7
toolkit,date,7
date,surveys,6
surveys,show,6
show,almost,5
almost,every,6
every,windows,7
windows,pc,7
pc,infested,8
infested,spyware,7
spyware,programs,7
programs,everything,9
everything,bombard,10
bombard,users,6
users,adverts,4
adverts,steal,6
steal,login,5
login,data,5
data,microsoft,9
microsoft,said,8
said,beta,4
beta,version,6
version,toolkit,7
toolkit,clean,6
clean,windows,7
windows,machines,7
machines,available,8
available,within,8
within,30,6
30,days,4
days,designed,7
designed,pcs,7
pcs,running,7
running,windows,6
windows,2000,7
2000,xp,4
xp,utility,7
utility,clean,6
clean,spyware,6
spyware,programs,7
programs,constantly,9
constantly,monitor,7
monitor,happens,7
happens,pc,6
pc,regularly,9
regularly,updated,8
updated,catch,5
catch,latest,4
latest,variants,6
variants,many,6
many,microsofts,9
microsofts,security,8
security,boosting,7
boosting,programs,7
programs,firewall,7
firewall,windows,7
windows,xp,7
xp,given,5
given,away,5
away,free,4
free,mike,3
mike,nash,4
nash,vice,4
vice,president,7
president,microsofts,9
microsofts,security,8
security,business,8
business,unit,6
unit,said,3
said,still,3
still,working,6
working,pricing,4
pricing,licensing,5
licensing,issues,7
issues,charging,8
charging,future,8
future,versions,8
versions,discounted,8
discounted,said,8
said,well,4
well,come,4
come,plan,4
plan,roll,4
roll,said,4
said,plan,4
plan,could,5
could,turn,4
turn,lucrative,7
lucrative,one,8
one,microsoft,8
microsoft,recent,7
recent,survey,6
survey,earthlink,8
earthlink,webroot,8
webroot,found,7
found,90,5
90,pcs,3
pcs,infested,7
infested,surreptitious,11
surreptitious,software,11
software,average,6
average,one,6
one,harbouring,8
harbouring,28,10
28,separate,8
separate,spyware,4
spyware,programs,7
programs,currently,8
currently,users,7
users,wanting,7
wanting,protection,8
protection,spyware,10
spyware,turned,7
turned,free,4
free,programs,7
programs,spybot,8
spybot,ad-aware,8
ad-aware,spyware,4
spyware,comes,7
comes,many,5
many,forms,5
forms,benign,6
benign,exploits,7
exploits,lazy,7
lazy,browsing,8
browsing,habits,7
habits,install,7
install,subject,7
subject,users,5
users,unwanted,7
unwanted,adverts,7
adverts,forms,5
forms,hijack,6
hijack,net,6
net,browser,6
browser,settings,8
settings,force,8
force,people,4
people,view,6
view,pages,4
pages,would,5
would,otherwise,9
otherwise,never,7
never,visit,5
visit,malign,5
malign,spyware,7
spyware,watches,7
watches,everything,9
everything,people,9
people,pc,5
pc,steals,6
steals,login,6
login,information,8
information,personal,10
personal,data,7
data,microsofts,9
microsofts,announcement,12
announcement,spyware,11
spyware,comes,7
comes,bought,5
bought,small,6
small,new,5
new,york,4
york,software,6
software,firm,6
firm,giant,4
giant,company,5
company,software,6
software,terms,7
terms,acquisition,10
acquisition,disclosed,10
video,phone,5
phone,help,4
help,deaf,3
deaf,people,5
people,deaf,5
deaf,people,5
people,prefer,5
prefer,communicate,11
communicate,using,9
using,british,6
british,sign,6
sign,language,7
language,bsl,8
bsl,could,4
could,soon,4
soon,phone,3
phone,conversations,11
conversations,relayed,11
relayed,using,7
using,webcams,7
webcams,videophones,9
videophones,interpreter,8
interpreter,video,10
video,relay,5
relay,service,6
service,piloted,7
piloted,royal,6
royal,national,5
national,institute,6
institute,deaf,9
deaf,people,5
people,rnid,6
rnid,organisation,9
organisation,says,10
says,unless,5
unless,service,7
service,provided,5
provided,rate,6
rate,voice,4
voice,calls,5
calls,beyond,6
beyond,peoples,6
peoples,pockets,4
pockets,rnid,7
rnid,urging,4
urging,telecoms,8
telecoms,regulator,7
regulator,ofcom,8
ofcom,reduce,6
reduce,cost,6
cost,service,7
service,current,6
current,Â£700,7
Â£700,per,4
per,minute,6
minute,make,4
make,ordinary,7
ordinary,phone,7
phone,calls,5
calls,service,7
service,works,6
works,putting,7
putting,deaf,7
deaf,person,5
person,visual,6
visual,contact,6
contact,bsl,7
bsl,interpreter,11
interpreter,via,11
via,webcam,5
webcam,video,6
video,phone,5
phone,interpreter,9
interpreter,relays,10
relays,deaf,4
deaf,persons,6
persons,conversation,8
conversation,using,10
using,telephone,8
telephone,translates,8
translates,persons,8
persons,response,4
response,sign,6
sign,language,7
language,many,6
many,deaf,4
deaf,people,5
people,especially,7
especially,born,10
born,deaf,4
deaf,bsl,4
bsl,first,4
first,preferred,7
preferred,means,8
means,communication,11
communication,alternative,9
alternative,use,10
use,textphones,9
textphones,means,7
means,type,5
type,message,6
message,relayed,5
relayed,via,6
via,operator,7
operator,past,6
past,ive,4
ive,used,3
used,textphones,9
textphones,problems,8
problems,said,8
said,robert,6
robert,currington,8
currington,taking,7
taking,part,5
part,pilot,3
pilot,communicate,9
communicate,bsl;,11
bsl;,written,7
written,english,7
english,good,6
good,takes,5
takes,longer,5
longer,think,6
think,english,6
english,type,7
type,message,6
message,sometimes,7
sometimes,find,8
find,difficult,7
difficult,understand,10
understand,reply,9
reply,rnid,4
rnid,says,4
says,uk,4
uk,lagging,7
lagging,behind,5
behind,countries,8
countries,already,9
already,making,7
making,relay,6
relay,services,7
services,available,9
available,cost,9
cost,ordinary,8
ordinary,phone,7
phone,call,5
call,technical,7
technical,economic,6
economic,reasons,7
reasons,providing,7
providing,equivalent,8
equivalent,access,9
access,services,6
services,deaf,7
deaf,people,5
people,said,6
said,rnid,2
rnid,technology,9
technology,director,9
director,guido,7
guido,gybels,5
gybels,us,5
us,australia,7
australia,sign,8
sign,language,7
language,relay,7
relay,services,7
services,already,7
already,made,5
made,universally,10
universally,available,8
available,cost,9
cost,voice,4
voice,call,5
call,failing,5
failing,provide,6
provide,fund,6
fund,video,5
video,relay,5
relay,service,6
service,sign,5
sign,language,7
language,users,8
users,telecommunications,16
telecommunications,sector,14
sector,effectively,8
effectively,discriminating,13
discriminating,already,12
already,disenfranchised,13
disenfranchised,group,14
group,ofcom,5
ofcom,says,5
says,plans,3
plans,review,6
review,services,4
services,telecoms,6
telecoms,companies,8
companies,obliged,7
obliged,provide,6
provide,early,7
early,next,5
next,year,3
year,new,3
new,technology,9
technology,including,8
including,video,8
video,relay,5
relay,service,6
service,discussed,8
discussed,interested,7
interested,parties,8
parties,near,6
near,future,5
future,spokesman,9
spokesman,said,8
said,powers,6
powers,limited,7
limited,legislation,8
legislation,proposals,10
proposals,extend,9
extend,existing,4
existing,arrangements,11
arrangements,cover,11
cover,new,4
new,services,7
services,would,8
would,government,9
government,consider,8
consider,said,6
said,mr,4
mr,currington,9
currington,like,9
like,many,4
many,uks,4
uks,70000,5
70000,bsl,5
bsl,users,4
users,hoping,6
hoping,way,6
way,found,5
found,make,5
make,cost-effective,13
cost-effective,service,10
service,available,8
available,relay,7
relay,service,6
service,makes,7
makes,phone,5
phone,conversations,11
conversations,pleasure,11
pleasure,said,7
said,show,3
show,emotions,7
emotions,easily,6
easily,bsl,4
bsl,way,3
way,hearing,6
hearing,people,6
people,express,5
express,emotions,6
emotions,voice,6
voice,calls,5
virus,poses,4
poses,christmas,7
christmas,e-mail,8
e-mail,security,6
security,firms,7
firms,warning,6
warning,windows,6
windows,virus,5
virus,disguising,7
disguising,electronic,10
electronic,christmas,10
christmas,card,7
card,zafid,3
zafid,virus,5
virus,translates,9
translates,christmas,8
christmas,greeting,7
greeting,subject,8
subject,line,6
line,language,5
language,person,8
person,receiving,7
receiving,infected,8
infected,e-mail,8
e-mail,anti-virus,9
anti-virus,firms,7
firms,speculate,9
speculate,multilingual,11
multilingual,ability,9
ability,helping,6
helping,malicious,7
malicious,program,9
program,spread,5
spread,widely,5
widely,online,6
online,anti-virus,8
anti-virus,firm,8
firm,sophos,6
sophos,said,5
said,10,4
10,e-mail,6
e-mail,currently,8
currently,net,7
net,infected,5
infected,zafi,7
zafi,virus,5
virus,like,4
like,many,4
many,windows,6
windows,viruses,5
viruses,zafi-d,7
zafi-d,plunders,8
plunders,microsoft,9
microsoft,outlook,7
outlook,e-mail,7
e-mail,addresses,9
addresses,uses,6
uses,mail-sending,10
mail-sending,software,12
software,despatch,8
despatch,across,8
across,web,6
web,new,2
new,victims,7
victims,infected,7
infected,users,7
users,must,4
must,open,4
open,attachment,8
attachment,travelling,8
travelling,message,9
message,bears,5
bears,code,5
code,malicious,7
malicious,bug,8
bug,attachment,10
attachment,e-mail,9
e-mail,poses,6
poses,electronic,9
electronic,christmas,10
christmas,card,7
card,anyone,6
anyone,opening,6
opening,simply,7
simply,get,6
get,crude,5
crude,image,4
image,two,5
two,smiley,6
smiley,faces,5
faces,virus,4
virus,subject,7
subject,line,6
line,says,4
says,merry,5
merry,christmas,8
christmas,translates,8
translates,one,8
one,15,3
15,languages,9
languages,depending,9
depending,final,8
final,suffix,6
suffix,e-mail,5
e-mail,address,7
address,infected,8
infected,message,7
message,sent,6
sent,message,6
message,body,7
body,e-mail,6
e-mail,reads:,6
reads:,happy,5
happy,holidays,6
holidays,translated,9
translated,infected,6
infected,machines,7
machines,virus,6
virus,tries,4
tries,disable,7
disable,anti-virus,9
anti-virus,firewall,9
firewall,software,6
software,opens,7
opens,backdoor,8
backdoor,pc,7
pc,hand,4
hand,control,6
control,writer,6
writer,virus,5
virus,virus,0
virus,thought,6
thought,spread,7
spread,widely,5
widely,south,6
south,america,7
america,italy,7
italy,spain,4
spain,bulgaria,6
bulgaria,hungary,4
hungary,original,7
original,zafi,7
zafi,virus,5
virus,appeared,7
appeared,april,5
april,year,5
year,seen,3
seen,hoaxes,5
hoaxes,several,7
several,christmases,10
christmases,already,9
already,personally,7
personally,prefer,8
prefer,traditional,10
traditional,pen,10
pen,paper,3
paper,cards,4
cards,recommend,8
recommend,clients,7
clients,said,6
said,mikko,5
mikko,hypponen,7
hypponen,heads,7
heads,f-secures,7
f-secures,anti-virus,8
anti-virus,team,9
fast,lifts,4
lifts,rise,4
rise,record,5
record,books,5
books,two,4
two,high-speed,10
high-speed,lifts,8
lifts,worlds,5
worlds,tallest,5
tallest,building,7
building,officially,9
officially,recognised,10
recognised,planets,9
planets,fastest,6
fastest,lifts,5
lifts,take,5
take,30,4
30,seconds,7
seconds,whisk,7
whisk,passengers,9
passengers,top,10
top,508m,4
508m,tall,4
tall,tfc,3
tfc,101,3
101,tower,5
tower,taipei,4
taipei,taiwan,3
taiwan,guinness,7
guinness,book,8
book,records,6
records,declared,5
declared,17m,8
17m,per,3
per,second,5
second,speed,4
speed,two,5
two,lifts,5
lifts,swiftest,4
swiftest,earth,7
earth,lifts,4
lifts,also,5
also,pressure,7
pressure,control,8
control,system,6
system,stop,4
stop,passengers,9
passengers,ears,7
ears,popping,7
popping,ascend,6
ascend,descend,2
descend,high,7
high,speed,5
speed,total,5
total,tfc,4
tfc,tower,4
tower,61,5
61,lifts,5
lifts,34,5
34,double-deckers,14
double-deckers,50,14
50,escalators,10
escalators,shuttle,8
shuttle,people,5
people,around,5
around,106,6
106,floors,6
floors,tfc,6
tfc,101,3
101,tower,5
tower,due,4
due,officially,10
officially,opened,9
opened,31,6
31,december,8
december,super-fast,9
super-fast,lifts,8
lifts,speed,5
speed,24,5
24,passengers,10
passengers,tip,10
tip,tower,4
tower,30,5
30,seconds,7
seconds,ascending,6
ascending,382m,9
382m,track,5
track,17m/s,5
17m/s,top,5
top,speed,5
speed,lifts,5
lifts,translates,8
translates,38mph,10
38mph,61km/h,4
61km/h,curiously,9
curiously,lifts,7
lifts,take,5
take,longer,5
longer,descend,6
descend,spend,3
spend,almost,6
almost,whole,5
whole,minute,5
minute,returning,8
returning,ground,7
ground,level,6
level,top,5
top,tfc,2
tfc,tower,4
tower,key,4
key,new,2
new,technologies,10
technologies,applied,9
applied,worlds,6
worlds,fastest,6
fastest,elevators,8
elevators,include:,9
include:,,8
,-,1
-,pressure,8
pressure,control,8
control,system,6
system,adjusts,6
adjusts,atmospheric,9
atmospheric,pressure,9
pressure,inside,6
inside,car,6
car,using,5
using,suction,5
suction,discharge,8
discharge,blowers,8
blowers,preventing,9
preventing,ear,9
ear,popping,7
popping,,7
,,0
,-,1
-,active,6
active,control,6
control,system,6
system,tries,5
tries,balance,7
balance,lift,6
lift,finely,5
finely,remove,6
remove,sources,6
sources,vibrations,8
vibrations,,10
,,0
,-,1
-,streamlined,11
streamlined,cars,10
cars,reduce,6
reduce,whistling,9
whistling,noise,7
noise,produced,6
produced,running,7
running,lifts,7
lifts,high,4
high,speed,5
speed,inside,5
inside,narrow,6
narrow,shaft,6
shaft,,5
,,0
,,0
,certification,13
certification,elevators,10
elevators,world,8
world,record-holders,10
record-holders,authoritative,12
authoritative,guinness,11
guinness,world,8
world,records,5
records,great,6
great,honour,6
honour,us,5
us,said,4
said,masayuki,6
masayuki,shimono,8
shimono,president,7
president,manufacturer,12
manufacturer,toshiba,12
toshiba,elevator,8
elevator,building,8
building,systems,8
systems,installed,7
installed,lifts,8
lifts,first,4
first,record,6
record,worlds,5
worlds,fastest,6
fastest,passenger,6
passenger,elevators,9
elevators,published,9
published,first,8
first,edition,6
edition,guinness,7
guinness,book,8
book,records,6
records,1955,7
1955,interesting,11
interesting,indicator,8
indicator,technology,9
technology,advanced,9
advanced,50,8
50,years,5
years,since,5
since,first,4
first,edition,6
edition,record,7
record,426m,6
426m,per,4
per,minute,6
minute,256,6
256,km/h,4
km/h,less,4
less,half,4
half,speed,5
speed,new,4
new,record,5
record,said,5
said,hein,3
hein,le,3
le,roux,4
roux,specialist,10
specialist,researcher,9
researcher,guinness,10
guinness,world,8
world,records,5
records,taipeis,6
taipeis,tfc,6
tfc,101,3
101,tower,5
tower,50m,5
50m,taller,6
taller,petronas,7
petronas,towers,6
towers,kuala,6
kuala,lumpur,5
lumpur,malaysia,7
malaysia,-,8
-,formerly,8
formerly,worlds,6
worlds,tallest,5
tallest,skyscraper,10
broadband,uk,9
uk,gathers,7
gathers,pace,5
pace,one,3
one,person,5
person,uk,6
uk,joining,7
joining,internets,8
internets,fast,8
fast,lane,3
lane,every,5
every,10,5
10,seconds,7
seconds,according,6
according,bt,9
bt,telecoms,8
telecoms,giant,8
giant,said,4
said,number,6
number,people,6
people,broadband,8
broadband,via,8
via,telephone,9
telephone,line,6
line,surpassed,8
surpassed,four,8
four,million,7
million,including,7
including,connected,9
connected,via,9
via,cable,5
cable,almost,6
almost,six,6
six,million,6
million,people,7
people,fast,6
fast,always-on,7
always-on,connection,8
connection,boom,8
boom,fuelled,7
fuelled,fierce,4
fierce,competition,10
competition,falling,10
falling,prices,7
prices,well,6
well,greater,6
greater,availability,11
availability,broadband,11
broadband,phone,7
phone,line,3
line,take-up,6
take-up,rate,5
rate,broadband,7
broadband,accelerating,10
accelerating,terrific,9
terrific,pace,8
pace,said,3
said,ben,4
ben,verwaayen,7
verwaayen,bts,9
bts,chief,5
chief,executive,7
executive,strong,9
strong,position,5
position,hit,6
hit,five,3
five,million,6
million,target,7
target,summer,5
summer,2006,6
2006,much,4
much,earlier,7
earlier,previously,9
previously,expected,9
expected,last,7
last,million,6
million,connections,8
connections,made,10
made,past,3
past,four,4
four,months,5
months,thousands,7
thousands,people,8
people,added,6
added,total,5
total,every,5
every,day,4
day,week,4
week,signing,7
signing,broadband,8
broadband,include,9
include,get,7
get,service,6
service,direct,5
direct,bt,5
bt,via,3
via,many,4
many,companies,6
companies,re-sell,9
re-sell,bt,7
bt,lines,5
lines,name,4
name,part,3
part,surge,4
surge,people,5
people,signing,7
signing,due,7
due,bt,3
bt,stretching,9
stretching,reach,6
reach,adsl,5
adsl,-,4
-,uks,3
uks,widely,6
widely,used,5
used,way,4
way,getting,7
getting,broadband,8
broadband,-,9
-,beyond,6
beyond,six,6
six,kilometres,9
kilometres,asymmetric,6
asymmetric,digital,9
digital,subscriber,9
subscriber,line,8
line,technology,9
technology,lets,9
lets,ordinary,8
ordinary,copper,7
copper,phone,5
phone,lines,4
lines,support,7
support,high,7
high,data,4
data,speeds,6
speeds,standard,6
standard,speed,6
speed,512kbps,7
512kbps,though,7
though,faster,6
faster,connections,10
connections,available,11
