Current_Word,Next_Word,Levenshtein_distance
connected,entertainment,10
entertainment,experience,8
experience,telcos,9
telcos,wanting,7
wanting,video,7
video,long,5
long,time,4
time,ed,4
ed,graczyk,7
graczyk,director,6
director,marketing,7
marketing,microsoft,8
microsoft,iptv,8
iptv,told,4
told,bbc,4
bbc,news,4
news,website,5
website,challenge,8
challenge,broadband,8
broadband,network,9
network,state,6
state,technology,10
technology,long,8
long,ago,4
ago,add,2
add,feasible,7
feasible,solution,8
solution,compression,7
compression,technology,11
technology,efficient,9
efficient,enough,8
enough,net,5
net,good,4
good,enough,5
enough,lot,5
lot,stars,5
stars,aligned,7
aligned,last,6
last,18,4
18,months,6
months,make,5
make,reality,6
reality,last,5
last,year,4
year,said,4
said,deal,4
deal,making,6
making,partnering,6
partnering,up;,10
up;,shaping,6
shaping,iptv,6
iptv,ecosystem,8
ecosystem,year,8
year,deals,3
deals,start,4
start,play,4
play,services,8
services,come,7
come,online,5
online,2006,6
2006,starts,6
starts,ramping,7
ramping,expanding,5
expanding,geographies,8
geographies,-,11
-,time,4
time,broadband,9
broadband,becomes,8
becomes,prevalent,7
prevalent,south,9
south,america,7
america,parts,6
parts,asia,4
asia,expand,5
expand,added,5
added,telcos,6
telcos,really,5
really,want,5
want,send,3
send,triple-play,10
triple-play,video,9
video,voice,3
voice,data,5
data,one,4
one,single,4
single,line,3
line,cable,4
cable,dsl,4
dsl,digital,5
digital,subscriber,9
subscriber,line,8
line,talking,4
talking,quadruple,8
quadruple,play,8
play,mobile,6
mobile,services,6
services,added,7
added,mix,5
mix,emerging,6
emerging,new,7
new,breed,4
breed,competition,10
competition,satellite,9
satellite,cable,6
cable,broadcasters,9
broadcasters,operators,7
operators,according,9
according,technology,8
technology,analysts,9
analysts,tdg,8
tdg,research,8
research,20,8
20,million,7
million,subscribers,10
subscribers,iptv,10
iptv,services,7
services,six,6
six,years,5
years,key,4
key,appeal,5
appeal,sending,7
sending,tv,7
tv,programmes,10
programmes,line,9
line,web,4
web,data,4
data,whenever,8
whenever,viewer,5
viewer,wants,6
wants,uses,4
uses,technology,10
technology,internet,9
internet,means,6
means,one-way,6
one-way,relationship,11
relationship,viewer,11
viewer,broadcaster,9
broadcaster,allows,10
allows,dvd-like,7
dvd-like,interactivity,12
interactivity,limitless,12
limitless,storage,8
storage,broadcast,7
broadcast,space,7
space,bespoke,4
bespoke,channel,7
channel,playlists,8
playlists,thousands,8
thousands,hours,5
hours,programmes,7
programmes,films,8
films,viewers,5
viewers,fingertips,6
fingertips,potentially,9
potentially,lets,9
lets,operators,6
operators,target,8
target,programmes,8
programmes,smaller,8
smaller,niche,6
niche,localised,7
localised,audiences,8
audiences,sending,7
sending,films,7
films,bollywood,8
bollywood,fans,9
fans,instance,6
instance,well,8
well,individual,9
individual,devices,7
devices,operators,7
operators,could,9
could,also,5
also,send,4
send,high-definition,13
high-definition,programmes,15
programmes,straight,8
straight,viewer,8
viewer,bypassing,9
bypassing,need,9
need,special,6
special,broadcast,8
broadcast,receiver,8
receiver,perhaps,7
perhaps,compelling,8
compelling,-,10
-,yet,3
yet,might,4
might,say,5
say,insignificant,11
insignificant,-,13
-,instantaneous,13
instantaneous,channel,9
channel,flicking,8
flicking,currently,9
currently,delay,7
delay,try,4
try,satellite,8
satellite,cable,6
cable,freeview,7
freeview,iptv,7
iptv,speed,4
speed,15,5
15,milliseconds,12
milliseconds,gets,10
gets,rounds,5
rounds,applause,7
applause,according,8
according,mr,8
mr,graczyk,6
graczyk,microsoft,8
microsoft,one,8
one,companies,6
companies,started,7
started,thinking,8
thinking,iptv,7
iptv,time,4
time,ago,4
ago,believe,7
believe,way,7
way,tv,3
tv,delivered,8
delivered,future,7
future,-,6
-,several,7
several,years,5
years,away,4
away,said,4
said,mr,4
mr,graczyk,6
graczyk,music,7
music,tv,5
tv,moved,4
moved,digital,7
digital,formats,7
formats,things,6
things,software,8
software,integrate,7
integrate,media,7
media,devices,5
devices,means,5
means,whole,5
whole,new,5
new,generation,8
generation,connected,8
connected,entertainment,10
entertainment,experiences,8
experiences,cross,9
cross,devices,6
devices,tv,6
tv,mobile,6
mobile,gaming,5
gaming,console,7
console,company,5
company,intends,7
intends,microsofts,8
microsofts,iptv,8
iptv,edition,6
edition,software,7
software,end-to-end,9
end-to-end,management,8
management,delivery,9
delivery,platform,7
platform,let,6
let,telcos,5
telcos,exactly,6
exactly,seamlessly,7
seamlessly,netted,8
netted,seven,4
seven,major,5
major,telcos,5
telcos,customers,7
customers,representing,11
representing,potential,7
potential,audience,8
audience,25,8
25,million,7
million,existing,6
existing,broadband,8
broadband,subscribers,9
subscribers,deal,10
deal,us,4
us,telco,5
telco,sbc,4
sbc,largest,7
largest,tv,7
tv,software,7
software,deal,7
deal,date,3
date,said,3
said,mr,4
mr,graczyk,6
graczyk,iptv,7
iptv,telcos,6
telcos,though,5
though,several,7
several,web-based,7
web-based,offerings,9
offerings,aim,8
aim,put,3
put,control,6
control,hands,6
hands,consumer,7
consumer,exploiting,10
exploiting,nets,9
nets,power,5
power,jeremy,5
jeremy,allaire,7
allaire,chief,6
chief,brightcove,9
brightcove,told,8
told,bbc,4
bbc,news,4
news,website,5
website,would,6
would,flavour,6
flavour,iptv,6
iptv,harnessing,10
harnessing,web,9
web,channel,6
channel,niches,6
niches,exploiting,9
exploiting,content,7
content,usually,7
usually,viewed,7
viewed,said,5
said,focussed,6
focussed,owners,7
owners,video,5
video,content,6
content,rights,7
rights,digitally,6
digitally,distribute,8
distribute,content,8
content,often,3
often,see,4
see,unencumbered,10
unencumbered,distribution,12
distribution,cable,11
cable,price-prohibitive,14
price-prohibitive,said,16
said,type,4
type,iptv,4
iptv,service,6
service,might,7
might,also,5
also,distribution,10
distribution,channel,12
channel,established,9
established,publishers,6
publishers,unique,7
unique,types,6
types,content,6
content,cannot,4
cannot,offer,6
offer,cable,5
cable,satellite,6
satellite,operators,9
operators,-,9
-,history,7
history,channel,7
channel,archives,6
archives,instance,8
instance,clear,7
clear,sign,5
sign,iptv,4
iptv,future,5
future,microsoft,9
microsoft,player,9
player,field,6
field,lot,5
lot,middleware,9
middleware,players,8
players,providing,8
providing,similar,8
similar,management,10
management,services,9
services,microsoft,8
microsoft,like,8
like,myrio,5
myrio,c-cor,5
c-cor,viewer,5
viewer,decide,6
decide,really,5
really,successful,9
cebit,fever,4
fever,takes,4
takes,hanover,5
hanover,thousands,8
thousands,products,7
products,tens,7
tens,thousands,6
thousands,visitors,8
visitors,make,8
make,cebit,5
cebit,place,5
place,technology,9
technology,lovers,9
lovers,welcome,6
welcome,cebit,6
cebit,2005,5
2005,message,7
message,pilot,7
pilot,landed,6
landed,message,7
message,flyers,7
flyers,airport,6
airport,message,7
message,every,6
every,billboard,8
billboard,town,8
town,cebit,5
cebit,fever,4
fever,taken,4
taken,hanover,5
hanover,hotels,5
hotels,booked,5
booked,months;,6
months;,local,6
local,people,5
people,letting,6
letting,rooms,7
rooms,homes,3
homes,hoards,3
hoards,exhibitors,8
exhibitors,visitors,4
visitors,journalists,10
journalists,cebit,9
cebit,huge,5
huge,exhibition,9
exhibition,site,8
site,could,5
could,almost,6
almost,classified,8
classified,town,10
town,right,5
right,restaurants,9
restaurants,shops,9
shops,bus,4
bus,service,7
service,halls,7
halls,-,5
-,27,2
27,6000,4
6000,companies,9
companies,showing,8
showing,latest,7
latest,products,7
products,list,7
list,given,4
given,came,4
came,size,3
size,weight,5
weight,phone,6
phone,book,4
book,one,3
one,mains,4
mains,themes,5
themes,year,5
year,digital,6
digital,home,7
home,one,2
one,key,3
key,buzzwords,9
buzzwords,convergence,11
convergence,entertainment,9
entertainment,pc,13
pc,billed,6
billed,replacement,9
replacement,dvd,11
dvd,players,7
players,stereos,5
stereos,telephones,6
telephones,computers,8
computers,-,9
-,offering,8
offering,one-box,6
one-box,solution,6
solution,wirelessly,9
wirelessly,connected,9
connected,throughout,10
throughout,house,7
house,show,4
show,one,4
one,display,7
display,modelled,7
modelled,prototype,8
prototype,digital,8
digital,lifestyle,6
lifestyle,home,8
home,german,5
german,magazine,7
magazine,computer,8
computer,reseller,6
reseller,news,7
news,wanted,5
wanted,show,6
show,fits,4
fits,living,5
living,room,6
room,workplace,8
workplace,give,8
give,people,5
people,feeling,6
feeling,would,6
would,work,3
work,homes,4
homes,said,5
said,claudia,5
claudia,neulling,7
neulling,magazine,6
magazine,house,7
house,webcams,7
webcams,security,7
security,room,7
room,called,6
called,high,6
high,definition,9
definition,tv,9
tv,connected,8
connected,pc,8
pc,living,6
living,room,6
room,pc,4
pc,provides,7
provides,home,6
home,entertainment,11
entertainment,movies,11
movies,music,4
music,also,4
also,linked,6
linked,car,6
car,parked,4
parked,outside,6
outside,kitted,5
kitted,processor,8
processor,along,8
along,dvd,5
dvd,player,6
player,cordless,7
cordless,headphones,8
headphones,kids,8
kids,back,4
back,convergence,10
convergence,technology,10
technology,transfer,8
transfer,data,7
data,things,6
things,make,6
make,easier,4
easier,convenient,8
convenient,consumer,6
consumer,said,7
said,mark,3
mark,brailey,6
brailey,director,7
director,corporate,8
corporate,marketing,8
marketing,intel,8
intel,real,4
real,challenge,7
challenge,show,8
show,people,5
people,easier,5
easier,think,5
think,fun,4
fun,firmly,5
firmly,believes,7
believes,entertainment,10
entertainment,pcs,13
pcs,future,6
future,says,6
says,get,4
get,past,3
past,peoples,6
peoples,fears,5
fears,frequent,6
frequent,crashes,6
crashes,incompatibilities,13
incompatibilities,something,13
something,microsoft,9
microsoft,trying,8
trying,-,6
-,stand,5
stand,computers,8
computers,running,9
running,windows,6
windows,xp,7
xp,media,5
media,centre,5
centre,edition,6
edition,2005,7
2005,people,6
people,try,6
try,mobile,6
mobile,phones,6
phones,escape,6
escape,convergence,9
convergence,theme,9
theme,samsung,7
samsung,showing,4
showing,sgh-i300,6
sgh-i300,handset,8
handset,three,6
three,gigabyte,7
gigabyte,hard,7
hard,drive,5
drive,used,5
used,watch,5
watch,compressed,10
compressed,video,9
video,mp3,5
mp3,player,6
player,would,6
would,rather,6
rather,watch,4
watch,live,5
live,tv,3
tv,downloaded,10
downloaded,movie,8
movie,nec,5
nec,showing,7
showing,phone,4
phone,sale,4
sale,china,5
china,show,4
show,analogue,7
analogue,tv,8
tv,colour,6
colour,screen,6
screen,think,6
think,probable,8
probable,application,9
application,somewhere,11
somewhere,like,8
like,train,5
train,station,4
station,-,7
-,want,4
want,check,5
check,status,6
status,soccer,5
soccer,game,5
game,example,4
example,said,6
said,koji,4
koji,umemoto,6
umemoto,manager,7
manager,mobile,5
mobile,terminals,7
terminals,marketing,8
marketing,nec,8
nec,admitted,7
admitted,signal,7
signal,quality,7
quality,good,7
good,move,3
move,plans,5
plans,launch,4
launch,europe,6
europe,moment,6
moment,nokia,5
nokia,happy,5
happy,demonstrate,11
demonstrate,6230i,11
6230i,upgrade,7
upgrade,popular,6
popular,6230,7
6230,13,3
13,megapixel,9
megapixel,camera,8
camera,music,6
music,player,6
player,handle,6
handle,multiple,6
multiple,formats,8
formats,rather,6
rather,mp3s,6
mp3s,also,4
also,compatible,9
compatible,nokias,8
nokias,new,5
new,visual,6
visual,radio,6
radio,technology,9
technology,handset,9
handset,receive,7
receive,fm,7
fm,broadcasts,10
broadcasts,user,9
user,interact,6
interact,compatible,10
compatible,broadcasts,10
broadcasts,using,10
using,gprs,5
gprs,connection,10
connection,take,9
take,part,3
part,competitions,10
competitions,get,10
get,extra,4
extra,information,9
information,name,9
name,song,4
song,playing,5
playing,companies,7
companies,reluctant,9
reluctant,show,9
show,prototypes,9
prototypes,preferring,8
preferring,display,10
display,products,8
products,already,8
already,sale,5
sale,hit,4
hit,market,5
market,portable,7
portable,media,7
media,player,6
player,firm,6
firm,creative,7
creative,showed,8
showed,new,5
new,wireless,7
wireless,technology,9
technology,based,10
based,magnetic,6
magnetic,inductance,8
inductance,rather,9
rather,radio,4
radio,-,5
-,system,6
system,hearing,7
hearing,aids,5
aids,use,4
use,benefits,7
benefits,conventional,9
conventional,bluetooth,9
bluetooth,lack,8
lack,interference,11
interference,longer,10
longer,battery,5
battery,life,6
life,said,4
said,riccardo,6
riccardo,de,7
de,rinaldini,8
rinaldini,creatives,8
creatives,european,8
european,marketing,7
marketing,manager,7
manager,firm,7
firm,prototype,9
prototype,headset,9
headset,linked,6
linked,zen,5
zen,micro,5
micro,player,6
player,transmitter,8
transmitter,player,8
player,creates,5
creates,private,4
private,magnetic,7
magnetic,bubble,8
bubble,around,6
around,user,6
user,picked,5
picked,headset,6
headset,range,5
range,one,3
one,metre,4
metre,suitable,6
suitable,personal,8
personal,use,7
use,single,5
single,aaa,6
aaa,battery,6
battery,said,6
said,last,3
last,30,4
30,hours,5
hours,creative,8
creative,expects,7
expects,hit,6
hit,market,5
market,final,6
final,form,4
form,later,5
later,year,4
year,even,4
even,clothing,7
clothing,likely,7
likely,part,6
part,convergence,10
convergence,trend,8
trend,adidas,6
adidas,trainer,6
trainer,according,7
according,susanne,8
susanne,risse,5
risse,company,7
company,sense,7
sense,understand,8
understand,adapt,8
adapt,running,7
running,style,7
style,battery,6
battery,processor,8
processor,motor,6
motor,embedded,7
embedded,sole,7
sole,buttons,6
buttons,side,7
side,allow,5
allow,set,5
set,amount,5
amount,cushioning,8
cushioning,would,9
would,like,5
like,adjusting,8
adjusting,tension,7
tension,cable,7
cable,running,7
running,heel,7
heel,processor,8
processor,monitors,7
monitors,surface,8
surface,running,6
running,adjusts,7
adjusts,tension,7
tension,accordingly,10
accordingly,billed,10
billed,worlds,5
worlds,first,5
first,intelligent,9
intelligent,shoe,10
new,consoles,6
consoles,promise,7
promise,big,6
big,problems,7
problems,making,8
making,games,5
games,future,6
future,consoles,7
consoles,require,7
require,graphic,6
graphic,artists,6
artists,money,7
money,industry,7
industry,conference,9
conference,told,9
told,sony,3
sony,microsoft,7
microsoft,nintendo,8
nintendo,debut,7
debut,new,4
new,consoles,6
consoles,annual,6
annual,e3,6
e3,games,4
games,expo,5
expo,los,4
los,angeles,5
angeles,may,7
may,so-called,8
so-called,next,9
next,generation,7
generation,machines,10
machines,faster,6
faster,current,6
current,consoles,7
consoles,capable,5
capable,displaying,8
displaying,much,10
much,higher-quality,13
higher-quality,visuals,10
visuals,gamers,6
gamers,make,4
make,better,5
better,immersive,8
immersive,games,6
games,pre-recorded,11
pre-recorded,video,10
video,slot,5
slot,microsofts,8
microsofts,keynote,8
keynote,address,7
address,game,6
game,developers,9
developers,conference,10
conference,held,9
held,last,4
last,week,4
week,san,4
san,francisco,7
francisco,famed,7
famed,director,7
director,james,7
james,cameron,4
cameron,revealed,7
revealed,making,8
making,game,5
game,tandem,4
tandem,next,5
next,film,4
film,-,4
-,believed,8
believed,battle,6
battle,angel,5
angel,alita,4
alita,games,5
games,visual,6
visual,quality,6
quality,would,6
would,like,5
like,lucid,4
lucid,dream,5
dream,said,5
said,mr,4
mr,cameron,5
cameron,numerous,4
numerous,speakers,7
speakers,warned,7
warned,creating,7
creating,graphics,6
graphics,require,6
require,artists,7
artists,next,6
next,generation,7
generation,console,9
console,games,7
games,much,5
much,expensive,9
expensive,develop,8
develop,first,7
first,new,5
new,console,6
console,microsofts,7
microsofts,xbox,9
xbox,2,4
2,expected,8
expected,reach,7
reach,shops,5
shops,end,5
end,2005,4
2005,games,5
games,typically,8
typically,take,7
take,least,4
least,18,5
18,months,6
months,create,6
create,however,6
however,developers,7
developers,grappling,10
grappling,hardware,8
hardware,today,6
today,according,7
according,robert,8
robert,walsh,6
walsh,head,5
head,brisbane-based,11
brisbane-based,game,12
game,developer,8
developer,krome,7
krome,studios,7
studios,next,7
next,generation,7
generation,games,8
games,cost,5
cost,10-25m,6
10-25m,make,6
make,teams,4
teams,averaging,7
averaging,80,9
